Customer.ID,Customer.Name,Region,total_sales,rank_in_region
DB-130602,Dave Brooks,Central,7402,15.0
DB-130602,Dave Brooks,North,285,732.0
DB-130602,Dave Brooks,South,186,941.0
DB-130603,Dave Brooks,Central,550,1049.0
DB-130603,Dave Brooks,North,569,580.0
DB-130603,Dave Brooks,South,50,1060.0
DB-130604,Dave Brooks,Central,780,928.0
DB-130604,Dave Brooks,East,2041,81.0
DB-130604,Dave Brooks,South,872,536.0
DB-130604,Dave Brooks,West,839,271.0
DB-131201,David Bremer,Central Asia,182,416.0
DB-131201,David Bremer,Oceania,168,569.0
DB-131202,David Bremer,Central,1908,492.0
DB-131202,David Bremer,South,45,1065.0
DB-131203,David Bremer,South,327,832.0
DB-131204,David Bremer,Central,761,937.0
DB-131204,David Bremer,East,1737,109.0
DB-131204,David Bremer,South,278,869.0
DB-131204,David Bremer,West,198,468.0
DB-132101,Dean Braden,Central Asia,85,457.0
DB-132101,Dean Braden,North Asia,384,387.0
DB-132101,Dean Braden,Oceania,987,341.0
DB-132101,Dean Braden,Southeast Asia,723,344.0
DB-132102,Dean Braden,Central,1809,525.0
DB-132102,Dean Braden,North,2212,141.0
DB-132102,Dean Braden,South,2523,141.0
DB-132103,Dean Braden,Caribbean,979,105.0
DB-132103,Dean Braden,Central,782,927.0
DB-132103,Dean Braden,North,546,594.0
DB-132103,Dean Braden,South,382,797.0
DB-132104,Dean Braden,Central,437,1120.0
DB-132104,Dean Braden,East,1547,127.0
DB-132104,Dean Braden,South,227,910.0
DB-132104,Dean Braden,West,122,509.0
DB-132701,Deborah Brumfield,North Asia,290,416.0
DB-132701,Deborah Brumfield,Oceania,321,516.0
DB-132701,Deborah Brumfield,Southeast Asia,1775,181.0
DB-132702,Deborah Brumfield,Central,4429,107.0
DB-132702,Deborah Brumfield,South,103,1012.0
DB-132703,Deborah Brumfield,Caribbean,29,390.0
DB-132703,Deborah Brumfield,Central,76,1386.0
DB-132703,Deborah Brumfield,South,13,1097.0
DB-132704,Deborah Brumfield,Central,468,1102.0
DB-132704,Deborah Brumfield,East,2844,52.0
DB-132704,Deborah Brumfield,West,1343,182.0
DB-133601,Dennis Bolton,North Asia,27,535.0
DB-133601,Dennis Bolton,Oceania,827,383.0
DB-133601,Dennis Bolton,Southeast Asia,1468,217.0
DB-133602,Dennis Bolton,Central,1446,637.0
DB-133602,Dennis Bolton,North,15,941.0
DB-133602,Dennis Bolton,South,37,1073.0
DB-133603,Dennis Bolton,Central,851,886.0
DB-133603,Dennis Bolton,South,1167,417.0
DB-133604,Dennis Bolton,East,864,234.0
DB-133604,Dennis Bolton,West,217,456.0
DB-134051,Denny Blanton,Central Asia,2134,112.0
DB-134051,Denny Blanton,North Asia,5166,23.0
DB-134051,Denny Blanton,Oceania,206,554.0
DB-134051,Denny Blanton,Southeast Asia,599,381.0
DB-134052,Denny Blanton,Central,2348,381.0
DB-134052,Denny Blanton,North,257,752.0
DB-134052,Denny Blanton,South,274,873.0
DB-134053,Denny Blanton,Central,659,985.0
DB-134053,Denny Blanton,North,2287,131.0
DB-134053,Denny Blanton,South,444,759.0
DB-134054,Denny Blanton,Central,526,1063.0
DB-134054,Denny Blanton,East,1099,190.0
DB-134054,Denny Blanton,South,87,1024.0
DB-135551,Dorothy Badders,Central Asia,146,428.0
DB-135551,Dorothy Badders,Oceania,1632,241.0
DB-135551,Dorothy Badders,Southeast Asia,553,391.0
DB-135552,Dorothy Badders,Central,642,997.0
DB-135552,Dorothy Badders,North,560,587.0
DB-135553,Dorothy Badders,Central,43,1418.0
DB-135553,Dorothy Badders,North,1688,233.0
DB-135553,Dorothy Badders,South,240,900.0
DB-135554,Dorothy Badders,Central,1407,652.0
DB-135554,Dorothy Badders,East,637,287.0
DB-135554,Dorothy Badders,South,1865,235.0
DB-136151,Doug Bickford,Central Asia,2031,117.0
DB-136151,Doug Bickford,North Asia,51,522.0
DB-136151,Doug Bickford,Oceania,485,475.0
DB-136152,Doug Bickford,Central,3874,151.0
DB-136153,Doug Bickford,Caribbean,525,193.0
DB-136153,Doug Bickford,North,252,756.0
DB-136153,Doug Bickford,South,825,566.0
DB-136154,Doug Bickford,South,441,760.0
DB-136154,Doug Bickford,West,1548,156.0
DB-136601,Duane Benoit,Central Asia,738,269.0
DB-136601,Duane Benoit,North Asia,345,401.0
DB-136601,Duane Benoit,Oceania,3399,85.0
DB-136601,Duane Benoit,Southeast Asia,40,568.0
DB-136602,Duane Benoit,Central,1115,768.0
DB-136602,Duane Benoit,North,308,717.0
DB-136602,Duane Benoit,South,2538,137.0
DB-136603,Duane Benoit,Central,1476,627.0
DB-136603,Duane Benoit,South,282,867.0
DB-136604,Duane Benoit,Central,17,1443.0
DB-136604,Duane Benoit,East,260,400.0
DB-136604,Duane Benoit,West,879,266.0
DB-29101,Daniel Byrd,Africa,792,300.0
DB-29102,Daniel Byrd,Canada,1180,13.0
DB-29103,Daniel Byrd,EMEA,1080,241.0
DB-29701,Darren Budd,Africa,181,538.0
DB-29702,Darren Budd,EMEA,332,484.0
DB-30601,Dave Brooks,Africa,631,357.0
DB-30602,Dave Brooks,EMEA,1441,178.0
DB-31201,David Bremer,Africa,206,526.0
DB-31202,David Bremer,Canada,465,42.0
DB-32101,Dean Braden,Africa,370,454.0
DB-32102,Dean Braden,EMEA,17,634.0
DB-32701,Deborah Brumfield,Africa,662,345.0
DB-32702,Deborah Brumfield,EMEA,225,534.0
DB-33601,Dennis Bolton,Africa,3691,32.0
DB-34051,Denny Blanton,EMEA,548,409.0
DB-35551,Dorothy Badders,Africa,131,570.0
DB-35552,Dorothy Badders,EMEA,840,314.0
DB-36151,Doug Bickford,Africa,2686,65.0
DB-36152,Doug Bickford,EMEA,137,570.0
DB-36601,Duane Benoit,Africa,728,319.0
DB-36602,Duane Benoit,EMEA,1479,172.0
DC-128501,Dan Campbell,Central Asia,578,307.0
DC-128501,Dan Campbell,North Asia,1359,217.0
DC-128501,Dan Campbell,Oceania,932,355.0
DC-128501,Dan Campbell,Southeast Asia,216,494.0
DC-128502,Dan Campbell,Central,1339,675.0
DC-128503,Dan Campbell,Central,189,1290.0
DC-128503,Dan Campbell,North,184,805.0
DC-128503,Dan Campbell,South,1175,413.0
DC-128504,Dan Campbell,Central,563,1043.0
DC-128504,Dan Campbell,East,325,378.0
DC-128504,Dan Campbell,South,2448,154.0
DC-132851,Debra Catini,Central Asia,393,356.0
DC-132851,Debra Catini,North Asia,47,523.0
DC-132852,Debra Catini,Central,7308,16.0
DC-132853,Debra Catini,Caribbean,549,190.0
DC-132853,Debra Catini,Central,3021,248.0
DC-132853,Debra Catini,North,1899,181.0
DC-132853,Debra Catini,South,1779,252.0
DC-132854,Debra Catini,Central,145,1326.0
DC-132854,Debra Catini,South,722,615.0
DC-132854,Debra Catini,West,308,422.0
DC-28501,Dan Campbell,Africa,1476,170.0
DC-28502,Dan Campbell,Canada,2091,5.0
DC-28503,Dan Campbell,EMEA,564,402.0
DC-32851,Debra Catini,Africa,574,378.0
DC-32852,Debra Catini,EMEA,227,533.0
DD-135701,Dorothy Dickinson,North Asia,52,521.0
DD-135701,Dorothy Dickinson,Southeast Asia,499,403.0
DD-135702,Dorothy Dickinson,Central,2958,259.0
DD-135702,Dorothy Dickinson,North,854,459.0
DD-135702,Dorothy Dickinson,South,3087,96.0
DD-135703,Dorothy Dickinson,Central,195,1288.0
DD-135703,Dorothy Dickinson,North,208,786.0
DD-135703,Dorothy Dickinson,South,620,660.0
DD-135704,Dorothy Dickinson,Central,92,1371.0
DD-135704,Dorothy Dickinson,East,3,539.0
DD-135704,Dorothy Dickinson,South,64,1047.0
DD-135704,Dorothy Dickinson,West,110,513.0
DD-35701,Dorothy Dickinson,Africa,1823,124.0
DD-35702,Dorothy Dickinson,EMEA,506,423.0
DE-132551,Deanra Eno,Central Asia,231,398.0
DE-132551,Deanra Eno,North Asia,235,434.0
DE-132551,Deanra Eno,Oceania,3295,92.0
DE-132552,Deanra Eno,Central,1228,721.0
DE-132552,Deanra Eno,South,41,1069.0
DE-132553,Deanra Eno,Caribbean,81,346.0
DE-132553,Deanra Eno,Central,2145,425.0
DE-132553,Deanra Eno,North,146,838.0
DE-132553,Deanra Eno,South,131,989.0
DE-132554,Deanra Eno,Central,1423,644.0
DE-132554,Deanra Eno,East,99,472.0
DE-132554,Deanra Eno,West,1029,239.0
DE-32551,Deanra Eno,Africa,142,565.0
DE-32552,Deanra Eno,EMEA,2573,75.0
DF-131351,David Flashing,Central Asia,680,281.0
DF-131351,David Flashing,North Asia,79,507.0
DF-131351,David Flashing,Oceania,1120,317.0
DF-131351,David Flashing,Southeast Asia,2322,124.0
DF-131352,David Flashing,Central,679,974.0
DF-131352,David Flashing,North,1608,251.0
DF-131352,David Flashing,South,1001,482.0
DF-131353,David Flashing,North,146,838.0
DF-131353,David Flashing,South,213,920.0
DF-131354,David Flashing,Central,2068,444.0
DF-131354,David Flashing,East,213,414.0
DF-131354,David Flashing,West,110,513.0
DF-31351,David Flashing,Africa,1049,241.0
DF-31352,David Flashing,EMEA,252,523.0
DG-133001,Deirdre Greer,Central Asia,1539,166.0
DG-133001,Deirdre Greer,North Asia,3458,64.0
DG-133001,Deirdre Greer,Oceania,23,625.0
DG-133002,Deirdre Greer,Central,752,944.0
DG-133002,Deirdre Greer,North,52,909.0
DG-133002,Deirdre Greer,South,1680,274.0
DG-133003,Deirdre Greer,Caribbean,124,320.0
DG-133003,Deirdre Greer,Central,1012,814.0
DG-133003,Deirdre Greer,North,1716,225.0
DG-133003,Deirdre Greer,South,182,945.0
DG-133004,Deirdre Greer,East,2594,57.0
DG-133004,Deirdre Greer,West,601,335.0
DG-33001,Deirdre Greer,Africa,2949,54.0
DG-33002,Deirdre Greer,EMEA,33,623.0
DH-130751,Dave Hallsten,Central Asia,129,438.0
DH-130751,Dave Hallsten,Oceania,195,558.0
DH-130751,Dave Hallsten,Southeast Asia,3507,47.0
DH-130752,Dave Hallsten,Central,2082,441.0
DH-130752,Dave Hallsten,South,304,851.0
DH-130753,Dave Hallsten,Caribbean,495,198.0
DH-130753,Dave Hallsten,Central,1637,581.0
DH-130753,Dave Hallsten,North,810,473.0
DH-130753,Dave Hallsten,South,36,1074.0
DH-130754,Dave Hallsten,Central,9,1451.0
DH-130754,Dave Hallsten,East,1446,138.0
DH-130754,Dave Hallsten,South,1841,239.0
DH-130754,Dave Hallsten,West,1637,143.0
DH-136751,Duane Huffman,Central Asia,2854,78.0
DH-136751,Duane Huffman,Southeast Asia,579,386.0
DH-136752,Duane Huffman,Central,1204,730.0
DH-136752,Duane Huffman,North,1314,319.0
DH-136753,Duane Huffman,Caribbean,293,246.0
DH-136753,Duane Huffman,Central,268,1235.0
DH-136753,Duane Huffman,North,225,777.0
DH-136753,Duane Huffman,South,36,1074.0
DH-136754,Duane Huffman,East,85,478.0
DH-136754,Duane Huffman,South,498,732.0
DH-136754,Duane Huffman,West,459,372.0
DH-30751,Dave Hallsten,Africa,1587,154.0
DH-30752,Dave Hallsten,EMEA,476,436.0
DH-36751,Duane Huffman,Africa,3412,39.0
DH-36752,Duane Huffman,Canada,30,130.0
DH-36753,Duane Huffman,EMEA,1220,211.0
DJ-134201,Denny Joy,Central Asia,1768,141.0
DJ-134201,Denny Joy,North Asia,844,290.0
DJ-134201,Denny Joy,Oceania,31,621.0
DJ-134201,Denny Joy,Southeast Asia,2587,96.0
DJ-134202,Denny Joy,Central,6293,38.0
DJ-134202,Denny Joy,North,265,745.0
DJ-134202,Denny Joy,South,4600,31.0
DJ-134203,Denny Joy,Central,174,1301.0
DJ-134203,Denny Joy,North,2767,90.0
DJ-134203,Denny Joy,South,799,579.0
DJ-134204,Denny Joy,Central,1455,635.0
DJ-134204,Denny Joy,South,393,791.0
DJ-134204,Denny Joy,West,164,486.0
DJ-135101,Don Jones,Central Asia,26,495.0
DJ-135101,Don Jones,North Asia,577,350.0
DJ-135101,Don Jones,Oceania,1744,219.0
DJ-135101,Don Jones,Southeast Asia,321,456.0
DJ-135102,Don Jones,Central,1795,531.0
DJ-135102,Don Jones,North,671,539.0
DJ-135102,Don Jones,South,2047,198.0
DJ-135103,Don Jones,Caribbean,19,398.0
DJ-135103,Don Jones,Central,117,1347.0
DJ-135103,Don Jones,North,3060,70.0
DJ-135103,Don Jones,South,2540,136.0
DJ-135104,Don Jones,East,240,406.0
DJ-135104,Don Jones,South,501,730.0
DJ-135104,Don Jones,West,1761,130.0
DJ-136301,Doug Jacobs,Central Asia,1024,219.0
DJ-136301,Doug Jacobs,North Asia,1395,210.0
DJ-136301,Doug Jacobs,Oceania,619,437.0
DJ-136301,Doug Jacobs,Southeast Asia,1228,257.0
DJ-136302,Doug Jacobs,Central,1830,519.0
DJ-136302,Doug Jacobs,North,151,833.0
DJ-136302,Doug Jacobs,South,749,599.0
DJ-136303,Doug Jacobs,Caribbean,31,388.0
DJ-136303,Doug Jacobs,Central,27,1433.0
DJ-136303,Doug Jacobs,South,2148,182.0
DJ-136304,Doug Jacobs,East,3037,47.0
DJ-136304,Doug Jacobs,West,320,417.0
DJ-34201,Denny Joy,Africa,263,499.0
DJ-34202,Denny Joy,EMEA,158,563.0
DJ-35101,Don Jones,Africa,2406,76.0
DJ-35102,Don Jones,Canada,194,76.0
DJ-35103,Don Jones,EMEA,3376,39.0
DJ-36301,Doug Jacobs,Africa,245,509.0
DJ-36302,Doug Jacobs,EMEA,1048,252.0
DK-128351,Damala Kotsonis,Central Asia,397,355.0
DK-128351,Damala Kotsonis,North Asia,1543,187.0
DK-128351,Damala Kotsonis,Oceania,452,482.0
DK-128351,Damala Kotsonis,Southeast Asia,236,488.0
DK-128352,Damala Kotsonis,Central,623,1004.0
DK-128352,Damala Kotsonis,North,129,852.0
DK-128352,Damala Kotsonis,South,4208,39.0
DK-128353,Damala Kotsonis,Caribbean,1967,29.0
DK-128353,Damala Kotsonis,Central,3083,240.0
DK-128353,Damala Kotsonis,North,593,569.0
DK-128353,Damala Kotsonis,South,1102,443.0
DK-128354,Damala Kotsonis,Central,1163,744.0
DK-128354,Damala Kotsonis,East,168,435.0
DK-128354,Damala Kotsonis,South,407,785.0
DK-128354,Damala Kotsonis,West,1518,161.0
DK-128951,Dana Kaydos,Southeast Asia,6372,6.0
DK-128952,Dana Kaydos,Central,2345,382.0
DK-128952,Dana Kaydos,North,13,943.0
DK-128952,Dana Kaydos,South,175,951.0
DK-128953,Dana Kaydos,Central,1424,643.0
DK-128953,Dana Kaydos,North,2879,80.0
DK-128953,Dana Kaydos,South,854,547.0
DK-128954,Dana Kaydos,Central,2661,314.0
DK-128954,Dana Kaydos,South,564,693.0
DK-128954,Dana Kaydos,West,1058,232.0
DK-129851,Darren Koutras,Central Asia,3842,48.0
DK-129851,Darren Koutras,North Asia,71,512.0
DK-129851,Darren Koutras,Oceania,190,559.0
DK-129851,Darren Koutras,Southeast Asia,1470,216.0
DK-129852,Darren Koutras,Central,1975,469.0
DK-129852,Darren Koutras,North,587,572.0
DK-129852,Darren Koutras,South,257,886.0
DK-129853,Darren Koutras,Caribbean,115,325.0
DK-129853,Darren Koutras,Central,2236,406.0
DK-129853,Darren Koutras,North,826,470.0
DK-129853,Darren Koutras,South,1566,300.0
DK-129854,Darren Koutras,Central,646,994.0
DK-129854,Darren Koutras,South,740,605.0
DK-129854,Darren Koutras,West,301,426.0
DK-130901,Dave Kipp,Central Asia,518,323.0
DK-130901,Dave Kipp,North Asia,3858,49.0
DK-130901,Dave Kipp,Oceania,2277,157.0
DK-130901,Dave Kipp,Southeast Asia,3533,46.0
DK-130902,Dave Kipp,Central,2116,434.0
DK-130902,Dave Kipp,South,3312,78.0
DK-130903,Dave Kipp,Caribbean,376,226.0
DK-130903,Dave Kipp,Central,540,1054.0
DK-130904,Dave Kipp,Central,153,1320.0
DK-130904,Dave Kipp,East,649,285.0
DK-130904,Dave Kipp,South,1062,460.0
DK-130904,Dave Kipp,West,788,288.0
DK-131501,David Kendrick,Central Asia,809,258.0
DK-131501,David Kendrick,North Asia,385,386.0
DK-131501,David Kendrick,Oceania,1416,274.0
DK-131501,David Kendrick,Southeast Asia,2262,128.0
DK-131502,David Kendrick,Central,5885,47.0
DK-131502,David Kendrick,North,68,896.0
DK-131502,David Kendrick,South,17,1093.0
DK-131503,David Kendrick,Caribbean,1045,95.0
DK-131503,David Kendrick,Central,3094,239.0
DK-131503,David Kendrick,North,90,879.0
DK-131503,David Kendrick,South,111,1005.0
DK-131504,David Kendrick,Central,434,1122.0
DK-131504,David Kendrick,East,364,366.0
DK-132251,Dean Katz,Central Asia,82,459.0
DK-132251,Dean Katz,North Asia,214,443.0
DK-132251,Dean Katz,Oceania,292,528.0
DK-132251,Dean Katz,Southeast Asia,64,551.0
DK-132252,Dean Katz,Central,218,1272.0
DK-132252,Dean Katz,North,805,475.0
DK-132252,Dean Katz,South,796,580.0
DK-132253,Dean Katz,Caribbean,443,207.0
DK-132253,Dean Katz,Central,610,1013.0
DK-132253,Dean Katz,North,694,527.0
DK-132253,Dean Katz,South,225,912.0
DK-132254,Dean Katz,Central,270,1233.0
DK-132254,Dean Katz,East,1589,120.0
DK-132254,Dean Katz,West,2943,48.0
DK-133751,Dennis Kane,Central Asia,71,468.0
DK-133751,Dennis Kane,North Asia,1517,192.0
DK-133751,Dennis Kane,Oceania,1578,250.0
DK-133751,Dennis Kane,Southeast Asia,1254,250.0
DK-133752,Dennis Kane,Central,1608,589.0
DK-133752,Dennis Kane,North,62,902.0
DK-133752,Dennis Kane,South,1399,341.0
DK-133753,Dennis Kane,Caribbean,230,269.0
DK-133753,Dennis Kane,Central,215,1273.0
DK-133753,Dennis Kane,North,4789,18.0
DK-133753,Dennis Kane,South,216,918.0
DK-133754,Dennis Kane,Central,1138,755.0
DK-133754,Dennis Kane,East,1193,169.0
DK-133754,Dennis Kane,West,987,247.0
DK-28351,Damala Kotsonis,Africa,1830,123.0
DK-28352,Damala Kotsonis,EMEA,1542,166.0
DK-28951,Dana Kaydos,Africa,254,504.0
DK-28952,Dana Kaydos,EMEA,1039,255.0
DK-29851,Darren Koutras,Africa,81,593.0
DK-30901,Dave Kipp,Africa,67,599.0
DK-30902,Dave Kipp,EMEA,207,544.0
DK-31501,David Kendrick,Africa,333,473.0
DK-31502,David Kendrick,EMEA,1246,205.0
DK-32251,Dean Katz,Africa,822,294.0
DK-32252,Dean Katz,EMEA,585,392.0
DK-33751,Dennis Kane,Africa,1764,130.0
DK-33752,Dennis Kane,Canada,60,118.0
DK-33753,Dennis Kane,EMEA,2022,111.0
DL-128651,Dan Lawera,Central Asia,24,497.0
DL-128651,Dan Lawera,North Asia,499,363.0
DL-128651,Dan Lawera,Oceania,4128,58.0
DL-128651,Dan Lawera,Southeast Asia,32,570.0
DL-128652,Dan Lawera,Central,1879,505.0
DL-128652,Dan Lawera,North,933,432.0
DL-128652,Dan Lawera,South,211,922.0
DL-128653,Dan Lawera,Central,18,1442.0
DL-128653,Dan Lawera,North,918,438.0
DL-128653,Dan Lawera,South,1041,470.0
DL-128654,Dan Lawera,Central,6,1454.0
DL-128654,Dan Lawera,East,224,410.0
DL-128654,Dan Lawera,South,214,919.0
DL-128654,Dan Lawera,West,1060,231.0
DL-129251,Daniel Lacy,Central Asia,46,482.0
DL-129251,Daniel Lacy,Oceania,4630,37.0
DL-129251,Daniel Lacy,Southeast Asia,131,525.0
DL-129252,Daniel Lacy,Central,117,1347.0
DL-129253,Daniel Lacy,Caribbean,1700,46.0
DL-129253,Daniel Lacy,North,322,706.0
DL-129253,Daniel Lacy,South,1147,425.0
DL-129254,Daniel Lacy,Central,1035,804.0
DL-129254,Daniel Lacy,East,734,265.0
DL-129254,Daniel Lacy,South,1300,372.0
DL-129254,Daniel Lacy,West,205,465.0
DL-133151,Delfina Latchford,North Asia,57,516.0
DL-133151,Delfina Latchford,Oceania,981,342.0
DL-133151,Delfina Latchford,Southeast Asia,812,326.0
DL-133152,Delfina Latchford,Central,10397,6.0
DL-133152,Delfina Latchford,North,2044,167.0
DL-133152,Delfina Latchford,South,750,598.0
DL-133153,Delfina Latchford,Caribbean,103,330.0
DL-133153,Delfina Latchford,Central,1527,612.0
DL-133153,Delfina Latchford,North,377,679.0
DL-133154,Delfina Latchford,Central,63,1398.0
DL-133154,Delfina Latchford,East,1176,175.0
DL-133154,Delfina Latchford,South,180,946.0
DL-133154,Delfina Latchford,West,39,554.0
DL-133301,Denise Leinenbach,Central Asia,3754,52.0
DL-133301,Denise Leinenbach,North Asia,2241,127.0
DL-133301,Denise Leinenbach,Oceania,3734,77.0
DL-133302,Denise Leinenbach,Central,3457,189.0
DL-133302,Denise Leinenbach,North,971,420.0
DL-133302,Denise Leinenbach,South,86,1025.0
DL-133303,Denise Leinenbach,Caribbean,647,164.0
DL-133303,Denise Leinenbach,Central,279,1227.0
DL-133303,Denise Leinenbach,North,616,559.0
DL-133303,Denise Leinenbach,South,407,785.0
DL-133304,Denise Leinenbach,Central,509,1074.0
DL-133304,Denise Leinenbach,East,12,531.0
DL-133304,Denise Leinenbach,South,23,1087.0
DL-133304,Denise Leinenbach,West,41,552.0
DL-134951,Dionis Lloyd,Central Asia,3146,67.0
DL-134951,Dionis Lloyd,Oceania,1395,277.0
DL-134952,Dionis Lloyd,Central,3665,167.0
DL-134952,Dionis Lloyd,North,299,724.0
DL-134952,Dionis Lloyd,South,1654,280.0
DL-134953,Dionis Lloyd,Central,1531,611.0
DL-134953,Dionis Lloyd,North,614,560.0
DL-134953,Dionis Lloyd,South,31,1079.0
DL-134954,Dionis Lloyd,Central,255,1245.0
DL-134954,Dionis Lloyd,East,1865,95.0
DL-134954,Dionis Lloyd,South,316,841.0
DL-134954,Dionis Lloyd,West,1104,220.0
DL-28651,Dan Lawera,Africa,926,271.0
DL-28652,Dan Lawera,Canada,256,66.0
DL-28653,Dan Lawera,EMEA,321,494.0
DL-29251,Daniel Lacy,Africa,356,463.0
DL-29252,Daniel Lacy,EMEA,478,435.0
DL-33151,Delfina Latchford,Africa,715,321.0
DL-33152,Delfina Latchford,EMEA,1031,258.0
DL-33301,Denise Leinenbach,Africa,14,628.0
DL-33302,Denise Leinenbach,Canada,156,83.0
DL-33303,Denise Leinenbach,EMEA,989,266.0
DL-34951,Dionis Lloyd,Africa,655,348.0
DL-34952,Dionis Lloyd,EMEA,118,584.0
DM-129551,Dario Medina,Central Asia,2008,121.0
DM-129551,Dario Medina,North Asia,1017,264.0
DM-129551,Dario Medina,Oceania,4210,55.0
DM-129551,Dario Medina,Southeast Asia,113,534.0
DM-129552,Dario Medina,Central,3417,196.0
DM-129552,Dario Medina,North,470,633.0
DM-129553,Dario Medina,Caribbean,3055,13.0
DM-129553,Dario Medina,Central,3177,223.0
DM-129553,Dario Medina,North,71,894.0
DM-129553,Dario Medina,South,1001,482.0
DM-129554,Dario Medina,Central,320,1191.0
DM-129554,Dario Medina,East,795,247.0
DM-129554,Dario Medina,South,82,1029.0
DM-129554,Dario Medina,West,124,507.0
DM-130151,Darrin Martin,North Asia,137,481.0
DM-130151,Darrin Martin,Oceania,3892,72.0
DM-130151,Darrin Martin,Southeast Asia,1875,167.0
DM-130152,Darrin Martin,Central,1246,712.0
DM-130152,Darrin Martin,South,1684,273.0
DM-130153,Darrin Martin,Central,407,1133.0
DM-130153,Darrin Martin,North,41,919.0
DM-130154,Darrin Martin,Central,859,882.0
DM-130154,Darrin Martin,East,4951,18.0
DM-130154,Darrin Martin,South,228,909.0
DM-130154,Darrin Martin,West,306,423.0
DM-133451,Denise Monton,Central Asia,5209,21.0
DM-133451,Denise Monton,North Asia,22,538.0
DM-133451,Denise Monton,Oceania,205,555.0
DM-133451,Denise Monton,Southeast Asia,1447,222.0
DM-133452,Denise Monton,Central,2120,433.0
DM-133452,Denise Monton,North,563,584.0
DM-133452,Denise Monton,South,2123,185.0
DM-133453,Denise Monton,Central,36,1425.0
DM-133453,Denise Monton,North,68,896.0
DM-133453,Denise Monton,South,1186,408.0
DM-133454,Denise Monton,Central,445,1114.0
DM-133454,Denise Monton,East,631,288.0
DM-133454,Denise Monton,South,2755,119.0
DM-133454,Denise Monton,West,243,447.0
DM-135251,Don Miller,Central Asia,1804,138.0
DM-135251,Don Miller,North Asia,26,536.0
DM-135251,Don Miller,Oceania,723,408.0
DM-135252,Don Miller,Central,3402,199.0
DM-135252,Don Miller,North,74,891.0
DM-135252,Don Miller,South,29,1081.0
DM-135253,Don Miller,North,1997,175.0
DM-135253,Don Miller,South,211,922.0
DM-135254,Don Miller,Central,52,1409.0
DM-135254,Don Miller,East,1083,194.0
DM-135254,Don Miller,South,243,898.0
DM-29551,Dario Medina,Africa,878,284.0
DM-29552,Dario Medina,Canada,139,88.0
DM-29553,Dario Medina,EMEA,1420,182.0
DM-30151,Darrin Martin,Africa,966,258.0
